13 SONG,H.-S.
13 LEMAUX,P.G.
13 WHITSETT,J.A.
13 KOWALSKI,J.
13 KOCHANEK,S.
13 THOMAS,W.D. JR.
13 SHANAFELT,A.B.
13 YOUNG,K.H.
13 CZECH,M.P.
13 DULL,T.
13 FU,C.
13 HALLENBECK,P.L.
13 KNAPP,M.R.
13 ZUKER,C.
13 SHANI,Z.
13 ACTON,S.
13 BROWN,K.M.
13 WALCZAK,H.
13 PITTMAN,D.
13 MILLER,K.M.
13 KIRSCHNER,M.W.
13 KINOSHITA,N.
13 TANIAI,M.
13 HAMANAKA,S.
13 NOZAWA,I.
13 AXEL,R.
13 GODISKA,R.
13 HALBUR,P.G.
13 MAJLESSI,M.
13 CHALKER,A.FRANCIS.
13 PAUSE,A.
13 FUJIWARA,J.
13 BEACHY,P.A.
13 HOE,M.H.
13 CAPALDI,D.C.
13 BARNES,M.R.
13 LONSDALE,J.T.
13 BRODER,C.C.
13 VOLRATH,S.
13 CHAN,S.-Y.
13 IVERSON,B.L.
13 URBAN,R.G.
13 ODA,N.
13 ROBERDS,S.L.
13 BREDDAM,K.
13 TARPEY,I.
13 SHAPERO,M.H.
13 OKADO,T.
13 MASON,H.S.
13 LACCETTI,L.B.
13 ERLANDER,M.
13 WASSERMAN,W.W.
13 JAIN,M.
13 SCHUUR,E.R.
13 HAEUW,J.-F.
13 FISHER,C.
13 HERMAN,J.G.
13 NICOLAIDES,N.
13 LIGHTNER,J.E.
13 ORITA,S.
13 CAI,Z.
13 JOHNSON,C.D.
13 YANG,X.-D.
13 BACHER,J.W.
13 BARBER,J.R.
13 LYNCH,K.J.
13 DIDONATO,J.A.
13 ZAMOST,B.L.
13 ZIERMANN,R.
13 BJOERNVAD,M.E.
13 MURATA,N.
13 CRANE,V.C.
13 EMANUEL,S.
13 KREBBER,C.M.
13 ELLIS,R.W.
13 HOSTETTER,M.K.
13 STOUT,J.T.
13 VOLRATH,S.L.
13 ROHLL,J.
13 PHILLIPS,N.C.
13 VOELLMY,R.
13 GORLACH,J.
13 TANG,X.-S.
13 HOOKER,B.S.
13 ISSHIKI,K.
13 SCHLINGENSIEPEN,K.-H.
13 DE LOMBAERT,S.
13 SWIDERSKI,P.M.
13 LEVINE,A.J.
13 KARUBE,I.
13 ULRICH,R.G.
13 CHUN,M.
13 YANG,W.-P.
13 CONNORS,T.D.
13 LECHLER,R.I.
13 SEBASTIAN,S.A.
13 LIN,C.-H.
13 JOHNSON,E.A.
13 JAVAHERIAN,K.
13 BEDATE,C.A.
13 SELIGMANN,B.
13 KRIS,R.M.
13 GUSCHIN,D.Y.
13 PAPKOFF,J.
13 STEYAERT,J.
13 KECK,P.C.
13 BRYAN,G.T.
13 DOWLING,P.W.
13 YOUNGNER,J.S.
13 PERSHOUSE,M.A.
13 JASSER,S.A.
13 SWEEDLER,D.
13 MCGALL,G.
13 SAMPSON,H.A.
13 ALTHOFER,H.
13 BOGAERT,T.A.O.E.
13 VADAS,M.A.
13 HAKES,D.J.
13 AQUIN,S.
13 CANFIELD,W.M.
13 HREGGVIDSSON,G.O.
13 NESS,J.V.
13 CHEN,S.-Y.
13 CHERESH,D.A.
13 WOLFFE,A.P.
13 SHAW,K.J.
13 GERRY,N.P.
13 JENSEN,P.R.
13 SOWELL,C.G.
13 TESTA,T.T.
13 SHOEMAKER,K.E.
13 SELA,I.
13 NIELSEN,V.S.
13 LIU,S.W.
13 ROBERTS,J.L.
13 NEVE,S.
13 JARVIS,E.E.
13 FELDMANN,H.
13 LIAO,H.-X.
13 RUTTER,W.J.
13 BAIRD,E.E.
13 DEVICO,A.L.
13 WAKIL,S.J.
13 ABU-ELHEIGA,L.
13 MIZUKAMI,Y.
13 SILBIGER,S.M.
13 XIN,H.
13 JENISON,R.D.
13 REPETTI,P.P.
13 BAUER,B.
13 KEEGAN,K.P.
13 TORII,K.
13 NABESHIMA,Y.
13 FREEMAN,D.
13 GERHARDT,B.
13 KONG,Y.
13 MCGIVERN,J.G.
13 USHIO,S.
13 HALLEWELL,R.A.
13 THOMASON,A.R.
13 KWOK,S.Y.
13 EISEN,H.N.
13 RASHTCHIAN,A.
13 CONNOLLY,D.T.
13 MAZZARA,G.P.
13 GERLITZ,B.E.
13 KOGA,T.
13 MANABE,S.
13 YAMAYOSHI,M.
13 DOVAL,J.L.R.
13 BAUMEISTER,R.
13 HSU,S.Y.
13 BROWN,M.
13 JACQUEMIN,M.
13 HARMS,K.
13 SCHUMAN,R.F.
13 WANG,N.
13 NAKASHITA,H.
13 MEAGHER,M.J.
13 BRAHMACHARI,S.K.
13 STEITZ,T.A.
13 MOTOYAMA,Y.
13 BRUCK,C.E.M.
13 KUMAR,G.
13 KO,J.H.
13 HAANING,J.
13 KOMINAMI,K.
13 OKUI,A.
13 MURAI,F.
13 SHIODA,T.
13 GROSS,P.
13 CZECH,C.
13 VENKATRAMESH,M.
13 XIN,X.
13 BRYANT,J.L.
13 SAWADA,M.
13 HAEBERLI,P.
13 TABITI,K.
13 SIMMONS,C.
13 HAN,H.-Q.
13 HANSON,S.R.
13 FUTAKI,F.
13 SCHUELKE,N.
13 LEPPERT,M.
13 LATRES,E.
13 IKAI,K.
13 BAERSON,S.R.
13 VAN OMMEN,G.-J.B.
13 KHOURGES,E.M.
13 ZAHRINGER,U.
13 OHTA,M.
13 WEISSENBORN,A.
13 BENNETT,R.P.
13 BANAS,A.
13 DAHLQVIST,A.
13 STOOP,J.M.
13 LUETTICKE,S.
13 JIANG,F.
13 ITOH,Y.
13 ZUBOV,D.
13 HATTORI,N.
13 PIPKORN,R.
13 DEBUS,J.
13 BOWMAN,E.P.
13 LEVY,M.
13 ROSE,T.
13 WILLIAMS,A.J.
13 OGURA,Y.
13 LAN,Y.
13 MORRIS,M.C.
13 CAMPOS,N.
13 ALLEN-HOFFMANN,L.
13 SMITH,T.F.
13 IVAN,M.
13 SEONG,B.L.
13 SHAH,D.O.
13 IKEDA,I.
13 DUPRET,D.
13 MOFFETT,S.
13 HUARD,J.
13 DORSEY,K.M.
13 MORELL,M.
13 FLORENCE,C.
13 FALK,E.
13 PAUL,S.M.
13 PETTER,R.C.
13 HOFFMAN,R.
13 APPELBAUM,E.R.
13 LUYTEN,W.H.M.L.
13 BASS,M.B.
13 HIO,Y.
13 CHUNG,J.Y.
13 NAKAHARA,T.
13 QI,W.W.
13 MORITOMO,H.
13 ALLISON,A.
13 LUKYANOV,S.
13 FRANCIS-LANG,H.
13 CROMBIE,R.L.
13 SHERRILL,C.B.
13 PTACIN,J.L.
13 ALESHIN,V.V.
13 GILL,D.S.
13 KASPAR,B.K.
13 WU,R.-T.
13 BRUGGEMANN,M.
13 SHIRAISHI,N.
13 LEMONNIER,F.
13 MASURE,S.L.J.
13 CIK,M.
13 WEEKS,D.P.
13 MCNATT,L.
13 TAKATSU,Y.
13 HOLLINGSHEAD,S.K.
13 MOYER,B.
13 MALAKHOV,M.P.
13 HOFFMAN,W.F.
13 ROBAS,N.M.
13 EMPTAGE,M.
13 HAYNIE,S.L.
13 PUCCI,J.P.
13 LEONARD,A.E.
13 HOSOKAWA,K.
13 GOMI,S.
13 KIM,D.C.
13 TACHIBANA,K.
13 ROBL,J.M.
13 OSAKADA,F.
13 OHTA,A.
13 COCO,W.M.
13 TSAI,M.-M.
13 MANSOUR,M.
13 HOTAMISLIGIL,G.S.
13 SMITH,M.L.
13 ASO,K.
13 YEH,R.
13 SCHAARSCHMIDT,P.
13 NAEMURA,J.R.
13 LAZETIC,A.L.L.
13 KAWA,D.
13 MARCUS,G.A.
13 HASHIDA,R.
13 MASI,A.W.
13 JAEGER,S.
13 GROSS,C.
13 ELLINGER,T.
13 BONNEFOY,J.Y.
13 COSSET,F.L.
13 KIRSCH,C.
13 RUSHTON,P.
13 STAHL,P.
13 LOPATO,S.
13 SCHELLENBERGER,U.
13 HENZEL,W.
13 KABAKOFF,R.C.
13 KOTELIANSKY,V.
13 LEMOINE,C.
13 GOLYSHIN,P.
13 COX,K.
13 YANG,Y.P.
13 WITTE,O.
13 HECHT,S.
13 KOEGL,M.
13 YANG,J.C.
13 KING,A.
13 KOIKE,C.
13 SEKIYA,T.
13 ALPHEY,L.
13 DRON,M.
13 HART,K.A.
13 PINTO,Y.M.
13 XIAO,L.
13 BOERNKE,F.
13 TARLI,L.
13 MOOSMAYER,D.
13 YUAN,Z.
13 FOX,J.A.
13 LEROUGE,P.
13 NASTRI,H.G.
13 MILLER,D.J.
13 PROCTER,A.M.
13 ROTH,J.
13 MCCLUSKIE,M.J.
13 HEIM,U.
13 KALTHOFF,F.S.
13 ALTEVOGT,P.
13 KAPPEL,A.
13 SCHOLL,D.
13 PALMANTIER,R.M.
13 ROCK,F.L.
13 WILLSON,T.M.
13 ELASHOFF,M.R.
13 REGENTIN,R.
13 CHOPP,M.
13 HEHL,R.
13 YEDNOCK,T.
13 WAGNER,B.
13 JACOBS,A.A.
13 SONKE,T.
13 MASON,P.M.
13 KAJI,A.
13 SNYDER,L.
13 MINNING,S.
13 SAITOU,M.
13 SIMON,I.
13 MASUOKA,L.
13 DE JONG,J.C.
13 HARLAN,J.E.
13 FAGAN,R.
13 UTERMOHLEN,J.G.
13 PAPADIMITRIOU,A.
13 LOEBBERT,R.
13 TREMBLAY,M.
13 RYAN,M.
13 ALBERMANN,K.
13 HEINRICH,O.
13 MULLICK,A.
13 KONISHI,Y.
13 ADORJAN,P.
13 KUTCHAN,T.M.
13 SUWA,M.
13 TOMME,P.H.
13 NGUYEN,D.
13 GRASSL,R.
13 ZANDER,T.
13 PISABARRO,M.T.
13 AICHINGER,C.
13 BRINKMANN,K.
13 KAGEYAMA,T.
13 STEENECK,C.
13 JAEKEL,S.
13 MELINO,G.
13 SPOHN,G.
13 KARPILOW,J.
13 LABBE,S.
13 VIRAG,C.
13 SHMUSHKOVICH,T.
13 GROEGER,H.
13 CHOI,H.Y.
13 BUELTMANN,A.
13 SHIMONISHI,M.
13 MATSUDA,N.
13 SUGITA,K.
13 ANDO,N.
13 HIRABAYASHI,M.
13 KASHIWABARA,T.
13 MINAMITAKE,Y.
13 KAWAMURA,T.
13 HAGA,T.
13 MASUDA,H.
13 YASUDA,M.
13 YUASA,K.
13 SUGIURA,J.
13 EDWARDS,J.B.D.M.
13 SHISHIDO,M.
13 KISHI,M.
13 JR,T.W.D.
13 NAGAI,S.
13 BARR,I.G.
13 ISHIKAWA,D.
13 HIRAOKA,I.
13 ISHIMARU,E.
13 YASUHARA,T.
13 TSUCHIDA,M.
13 OMORI,T.
13 STODOLA,R.K.
13 TANIDA,S.
13 FUKUSHIMA,K.
13 SUYAMA,A.
13 ONO,N.
13 AMANO,H.
13 KOBATA,H.
13 HIRATA,K.
13 KIKUCHI,A.
13 OTANI,N.
13 MATSUNAGA,K.
13 TAMARI,M.
13 SUETAKE,T.
13 NAGAHAMA,C.
13 HASUMI,K.
13 KOSEKI,A.
13 IZUMORI,K.
13 MIZU,M.
13 HIROTA,R.
13 YONEMURA,H.
13 ARASE,H.
13 WAKAYAMA,T.
13 KASAI,Y.
13 SHIN,H.C.
13 WAKASA,K.
13 KUROSAKI,T.
13 ENOMOTO,A.
13 DONNELLY,J.
13 MAYFIELD,S.
13 COESHOTT,C.
13 COX,T.
13 HOGERS,R.C.J.
13 MEGEDE,J.Z.
13 JOHNSON,M.
13 ARAI,E.
13 SAKAGUCHI,T.
13 HIRABAYASHI,K.
13 MATSUNAGA,S.
13 MORIYAMA,H.
13 HIRAOKA,Y.
13 IMAI,M.
13 KUMAGAI,T.
13 IKEDA,R.
13 KOMATSUBARA,H.
13 MIURA,A.
13 XIAO,Z.
13 NAKANO,R.
13 ENDOH,H.
13 TAKEMOTO,T.
13 ASAI,R.
13 KAO,K.
13 IMAI,H.
13 HWANG,M.
13 GROSMAIRE,L.S.
13 LIN,I.
13 NISHIYAMA,A.
13 BABA,A.
13 YAZAWA,Y.
13 HAYASHI,A.
13 SHIBA,M.
13 MASUDA,M.
13 MINEKAWA,H.
13 IZAWA,H.
13 TAKAO,K.
13 SHIGENO,Y.
13 MOCHIZUKI,Y.
13 KAMOGAWA,Y.
13 MATSUOKA,K.
13 COLE,K.
13 IEFUJI,H.
13 YAMAOKA,H.
13 YOSHIKAWA,N.
13 FUJIKI,T.
13 KIRIKAE,T.
13 OSAWA,M.
13 ICHIMURA,M.
13 SHIKAMA,H.
13 MATSUBARA,Y.
13 CHENG,N.M.
13 MECHALI,M.
13 TORRES,R.
13 ROSSI,G.
13 MARTENS,J.
13 HOLTERMAN,L.
13 LALLEMAND,C.
13 VITALITI,A.
13 KAMLAGE,B.
13 MILLER,G.
13 DRABORG,H.
13 ANANIEV,E.
13 ENJUANES SANCHES,L.
13 WINKLER,B.
13 GONZALEZ,B.
13 ZINK,O.
13 POLEJ,S.
13 REBERS,F.
13 MIKIEWICZ-SYGULA,D.
13 KLEMT,V.
13 GROL,M.
13 OSICKA,R.
13 FISHER,L.B.
13 PEDERSON,N.E.
13 TOMKINSON,K.N.
13 HOLASH,J.
13 DALE,R.
13 ROTH,B.
13 JACQUES,Y.
13 ABBAS,A.
13 HILDMANN,T.
13 MORRISSEY,D.
13 LAUDER,S.
13 EARNSHAW,D.J.
13 SCHOLTEN,E.
13 LEIT,S.
13 CHAKRAVARTI,S.
13 KLIGER,Y.
13 WARD,K.R.
13 SAUGY,D.
13 SCHERER,C.A.
13 HANANIA,U.
13 MEHTA,A.
13 CROWLEY,C.
13 SEKIGUCHI,M.
13 ACHARYA,R.A.
13 FANDL,J.
13 KETTERER,T.
13 APPUKUTTAN,B.
13 BERGER,I.
13 GEORGE,R.
13 NOUJAIM,A.
13 FIANDACA,M.
13 FARRINGTON,G.K.
13 KAMPF,J.P.
13 PETERS,L.E.
13 NOVOKHATNY,V.
13 HOLCOMB,C.
13 KELLY-QUINTOS,C.A.
13 SUZUMURA,A.
13 ARAMAKI,H.
13 SHINKAI,H.
13 STEVENS,J.
13 BOGHAERT,E.R.
13 KUHN,I.
13 PETERSON,A.
13 SAGT,C.M.
13 WEBER,D.
13 KOHARA,Y.
13 RINGLER,D.J.
13 WESTRITSCHNIG,K.
13 KIZIAK,C.
13 GERMER,S.
13 TAMS,J.W.
13 WAGNER,K.W.
13 HYDE-DERUYSCHER,R.
13 ARNOLD,W.D.
13 KELLY,O.
13 LIM,S.K.
13 HOLGATE,R.G.
13 HERMANS,G.
13 HEALEY,D.
13 DILLON,D.
13 TATOUT,C.
13 AMOLO,C.
13 DOUCHKOV,D.
13 KNOETGEN,H.
13 PATKAR,S.
13 GROUX,H.
13 COTTREZ,F.
13 FREY,T.J.
13 RAVETTO,P.F.
13 NELSON,M.
13 MOLER,E.
13 BROERING,T.
13 PAYNE,T.
13 SHUKLA,V.K.
13 YOMANO,L.P.
13 KROGH,K.
13 RAMAKRISHNA,V.
13 FUNARO,A.
13 LUNDGREN-AKERLUND,E.
13 DEMARCO,D.R.
13 REZANIA,A.
13 OSANO,K.
13 LEONHARDT,H.
13 GURSEL,I.
13 KOEHN,H.
13 CAMPBELL,E.M.
13 CAMPBELL,C.
13 AAGAARD,C.
13 CHAPOVAL,A.
13 GOURDIE,R.
13 MINZE,L.J.
13 GREFERATH,R.
13 HICKMAN,D.
13 NICOLAU,C.
13 SEITZ,A.
13 CHU,S.Y.
13 TAYA,N.
13 FREIER,S.
13 FURIDORU,C.J.
13 MIYAJI,T.
13 STEIN,O.V.
13 MAKIMURA,K.
13 KOMATSUDA,T.
13 MATSUMURA,A.
13 NAKA,D.
13 KYO,M.
13 KANEDA,H.
13 AKAGI,H.
13 KASAHARA,S.
13 MINAMI,H.
13 ISHIHARA,S.
13 IWASAKI,N.
13 HAO,M.
13 ARLEN,M.
13 CHUNG,M.
13 LEBOWITZ,J.H.
13 HOJO,H.
13 JANG,I.
13 HOON,M.A.
13 JANG,C.
13 KOTANI,T.
13 OHARA,K.
13 TSUKUI,T.
13 HARTSHORN,C.
13 KODA,N.
13 AKITA,H.
13 KUROSAWA,H.
13 SHINOHARA,F.
13 ORT,T.
13 ELASHOFF,M.
13 MERLO,D.
13 EMI,M.
13 MCARTHUR,M.
13 HAZLEWOOD,G.
13 KAWAMOTO,H.
13 CHITTENDEN,T.
13 MCKAY,W.F.
13 REED,J.L.
13 OTSUBO,M.
13 KRAMER,V.
13 ARINAMI,T.
13 YOKOTA,K.
13 MIZUNO,S.
13 HAN,G.
13 KIEDROWSKI,M.
13 TOMLINSON,S.
13 SUTHERLAND,T.D.
13 NOMURA,O.
13 TAGAMI,U.
13 VU,T.C.
13 VEZINA,C.
13 SHIBUYA,I.
13 JACKMAN,J.
13 CHAE,S.
13 LUND,S.T.
13 HAMAKAWA,H.
13 TAKAGI,F.
13 SOGA,S.
13 SUETSUGU,M.
13 MIKI,R.
13 KANAMARU,H.
13 OKA,A.
13 SEONG,S.
13 KANG,E.
13 CHO,Y.G.
13 CHUN,S.
13 BYUN,S.
13 BALDENIUS,K.
13 ONUMA,S.
13 PAEK,K.
13 CHUNG,D.
13 ISHINO,S.
13 KORMAN,A.
13 OH,W.
13 CHO,S.W.
13 MIN,D.
13 CHEN,M.S.
13 HONG,M.
13 YEO,S.
13 YOO,H.S.
13 KIM,C.K.
13 YOO,J.H.
13 AN,J.
13 LIAO,D.
13 CHUNG,W.
13 PENG,H.
13 RHEE,J.H.
13 SEO,D.
13 NAMKOONG,K.
13 TOOTS,U.
13 LADNER,R.
13 REN,A.S.
13 GRATE,J.H.
13 HAN,M.S.
13 SIM,B.
13 LOW,J.E.
13 MOBLEY,J.L.
13 LYNCH,T.J.
13 YI,H.J.
13 KIM,G.H.
13 KIM,S.A.
13 BAEK,M.J.
13 YOON,D.Y.
13 SILVIAN,L.
13 WON,M.S.
13 HAN,A.R.
13 CHO,M.H.
13 HWANG,S.H.
13 VAN BLOKLAND,H.J.M.
13 DAS,A.
13 ANDREWS,M.J.I.
13 JULIAN,J.F.
13 JEON,J.W.
13 YUN,C.H.
13 KO,M.S.
13 JANG,J.Y.
13 LEE,C.Y.
13 LIM,M.J.
13 PARK,M.C.
13 HONG,K.C.
13 HOASHI,Y.
13 FORRAT,R.
13 LADDY,D.
13 CARUSO,M.
13 MANOLESCU,A.
13 DANON,T.
13 OH,J.S.
13 JANG,Y.J.
13 PARK,I.H.
13 STARK,Y.
13 BOARD,R.
13 CERVENY,C.G.
13 SWERS,J.
13 RUHE,J.
13 WEI,R.
13 LEWIS,A.
13 ESAKI,K.
13 ABIRU,Y.
13 CORRADINI,L.
13 MACHIN,I.
13 OSHIYAMA,T.
13 YAUCH,R.L.
13 HUANG,A.T.
13 MCMANUS,B.
13 WEERATNA,R.D.
13 WEEDEN,T.E.
13 MACK,A.
13 JOO,K.M.
13 JUNG,I.D.
13 YI,K.S.
13 LEE,C.G.
13 HWANG,W.H.
13 CHEUNG,W.D.
13 TAKASHIMA,F.
13 GANS,K.
13 EBERTH,A.
13 BEHRENS,T.W.
13 PEARCE,D.S.
13 HEERMEIER,K.
13 ILG,T.S.
13 TAM,L.T.
13 GENG,J.
13 KUHN,B.
13 RUDOLPH,M.
13 NAIR,C.B.
13 HABER,L.
13 BAGNOLI,F.
13 BURINGTON,B.
13 KOPITZ,C.C.
13 SCHUMACHER,J.
13 PASSINI,M.A.
13 KEINER,B.
13 NAGAYA,M.
13 MARSHALL,B.
13 KWON,K.S.
13 BROOKS,D.
13 MAH,R.
13 LIFKE,V.
13 RUSSO,L.M.
13 MIRANDA,K.C.
13 SPROUL,T.W.
13 EISENBRAUN,M.D.
13 ULLAH,J.H.
13 VANOPDORP,N.
13 VAN VLASSELAER,P.
13 HARITOS,V.S.
13 WEISMAN,S.
13 MANOJ,S.
13 SASTRY,K.
13 SHI,B.
13 PLUMRIDGE,A.
13 CHENG,J.D.
13 DIMOUDIS,N.
13 FERTIG,G.
13 FIDLER,A.
13 CHO,B.W.
13 PARK,K.D.
13 JEON,G.J.
13 CHOI,K.J.
13 ORLANDO,J.
13 MANKIN,S.L.
13 CHEN,F.Z.
13 CORDOVA-KREYLOS,A.L.
13 MATSUMOTO,M.L.
13 LIBERTINE,L.
13 BULOCK,K.G.
13 SCHALLER,E.
13 HAN,L.
13 MIZOJIRI,R.
13 MORIN,P.E.
13 SHIROHZU,H.
13 DIEM,M.
13 OLSEN,C.W.
13 SMITH,A.B.
13 GUIDUCCI,C.
13 USINGER,W.
13 AHMED,M.
13 MEGHJI,M.
13 BAEHNER,M.
13 VAYSBERG,M.
13 CROMIE,K.
13 RICE,K.
13 QIU,P.
13 WILLIAMS,J.C.
13 AKATSUKA,C.C.
13 HAGEMANN,U.B.
13 STEPHENS,P.J.
13 BENDER,C.F.
13 AMBO,T.
13 DAVIES,I.
13 PORA,B.
13 BEDINGER,D.
13 GONCIARZ,M.D.
13 COBB,B.
13 MCELVAIN,J.
13 FLAMMER,J.
13 NEUTZNER,A.
13 HUXLEY,A.
13 SIDDIQI,S.
13 FRANZ,B.
13 GOLFIER,S.
13 HUELSMANN,P.M.
13 LENNON,C.D.J.
13 OKITSU,N.
13 DEMARIA,M.
13 LUBENAU,H.
13 MIN,X.
13 NARASIMHAN,J.
13 WEETALL,M.L.
13 RUETSCH,N.
13 OLIGINO,T.
13 HAUSE,B.M.
13 OBMOLOVA,G.
13 CARVEN,G.J.
13 MAROTTA,A.
13 TSANG,K.
13 COLLINS,J.K.
13 OGINO,C.
13 RYO,A.
13 LEAMON,J.
13 BABINE,R.E.
13 OHARA,S.
13 FUKUOKA,T.
13 KRUIF,C.A.D.
13 PECHAN,P.
13 GORLATOV,S.
13 GUPTA,T.D.
13 RAO,K.
13 YU,A.
13 TAO,H.
13 SARKAR,D.
13 JERMUTUS,L.U.
13 RODRIGUEZ,R.
13 SHIRAISHI,H.
13 SHINAI,K.
13 NEMOTO,Y.
13 SIMON,S.A.
13 VOGT,M.D.
13 VERHEESEN,P.
13 ANTON,A.I.J.
13 MAY,R.
13 MILLER,M.
13 HIGGINS,C.
13 OOSUE,K.
13 TAMURA,G.
13 SUYAMA,T.
13 KOKUBU,T.
13 HOURIYOU,K.
13 PATRIK,V.W.
13 BUCKEL,W.
13 UNGER,M.
13 HEFENEIDER,S.H.
13 MCCOY,S.L.
13 QIN,X.-F.
13 CHANG,G.-J.J.
13 SCHNEERSON,R.
13 SCHRDER,H.
13 CRONIN,M.
13 HUANG,M.B.
13 SHAN,L.
13 WANG,L.-H.
13 RANDOLPH,J.T.
13 LERNER,L.
13 WIGDAL,S.
13 BOHLE,B.
13 HOFMANN,A.
13 SVITASHEV,S.
13 AUBERT,J.
13 NGUYEN,K.Q.
13 PHAM,T.
13 TACHIBANA,A.
13 LUO,P.P.
13 VENABLE,J.D.
13 OJALA,E.
13 NICOLL,J.
13 SHAH,N.P.
13 DIEHL,F.
13 MUTAGUCHI,K.
13 SHEFFER,J.
13 HOGSETT,D.A.
13 DOBI,A.
13 VICKERS,R.J.
13 TETRICK,M.A.
13 CEDDIA,M.A.
13 WELSTEAD,G.G.
13 POETTER,K.F.
13 HAHN,P.
13 QIAN,W.
13 RADOVIC-MORENO,A.F.
13 CAMPAGNE,M.V.L.
13 PFEFFER,S.
13 MCRUER,R.N.
13 HEATH,J.R.
13 PITTS,K.
13 ORDWAY,J.
13 MILLER,J.D.
13 HAZEN,M.
13 LAPOINTE,L.C.
13 KARRER,E.E.
13 NEIGHBORS,M.
13 CHAPIN,S.J.
13 PAIDHUNGAT,M.M.
13 ARTHUR,S.D.
13 VAN BLEU,E.
13 SUBRAMANIAN,K.
13 GUDBJARTSSON,D.
13 FERNANDEZ,A.
13 KNOBLOCH,M.
13 DEWHURST,S.
13 CONCIBIDO,V.
13 MENICHINCHERI,M.
13 ORSINI,P.
13 PANZERI,A.
13 MARCHIONNI,C.
13 BARRY,V.E.
13 OYASU,M.
13 GARCIA,C.A.
13 CAVENEE,W.K.
13 BERRY,J.
13 DONALD,R.G.K.
13 BREINER,B.
13 GU,T.-L.
13 TRAMA,J.
13 SCHWARZ,E.M.
13 GOLD,E.
13 SAZANI,P.
13 HARBORTH,J.
13 FLYNN,L.A.
13 CRAWFORD,M.
13 WRONSKA,D.
13 GLUSCHANKOF,P.
13 BERTOZZI,C.
13 GUNNERIUSSON,E.
13 HAWKINS,A.
13 LEWINSOHN,D.M.
13 LEWINSOHN,D.A.
13 YAWORSKI,E.
13 RAHFELD,J.-U.
13 SERBER,Z.
13 ANVERSA,P.
13 BUELTER,T.
13 NAGARATHNAM,D.
13 HOEY,J.G.
13 NEUGEBAUER,J.
13 LAI,W.
13 BESENMATTER,W.
13 O'DONNELL,N.
13 IM,C.-S.
13 CANNING,P.C.
13 BONGIORNI,C.
13 JANEY,J.M.
13 GIERAHN,T.
13 FOSSER,K.A.
13 MARLETTA,M.A.
13 SCHORNACK,S.
13 JIA,Y.
13 BLOKHIN,A.V.
13 NEELY,L.A.
13 SIEWERS,V.
13 HULTBERG,A.
13 VANLANDSCHOOT,P.
13 SOMMER,M.
13 SIEGEL,W.
13 MITNACHT-KRAUS,R.
13 DAVID,N.
13 LAFON,M.
13 DISNEY,M.D.
13 IRVINE,D.J.
13 JAISWAL,S.
13 OSTERTAG,E.
13 SCHEEL,T.K.H.
13 ESTER,F.-S.
13 TORRES,V.J.
13 CAMPANA,D.
13 LICHTENSTEIN,C.
13 MARTINI,P.
13 HENDRICKS,S.
13 SQUIERS,E.C.
13 IM,W.T.
13 POIRIER,N.
13 PRICELIUS,S.
13 WOOD,C.C.
13 TODD,A.T.
13 FONTAYNE,A.
13 SARRY,E.
13 ARGYROS,A.
13 CAIAZZA,N.
13 HANASHI,T.
13 ENGELS,B.
13 MCEWAN,P.
13 ZLATEV,I.
13 RIDDELL,S.R.
13 HEIJNE,W.H.M.
13 VARGHESE,B.
13 LAWRENCE,P.K.
13 ADOLFSSON,O.
13 MARCHINI,A.
13 WOLLACOTT,A.M.
13 HOSTETTER,D.R.
13 BRADNER,J.E.
13 NITTOLI,T.
13 SHIONO,H.
13 LEONETTI,J.
13 HU,T.
13 DIAZ,L.
13 WOELL,S.
13 SAKUMA,T.
13 KRUITHOF,P.
13 GEPPERT,H.
13 PAVLOVIC,M.
13 KOKIDO,Y.
13 WITSCHEL,M.
13 O'DONNELL,J.
13 BROWN,C.G.
13 BEAU-LARVOR,C.
13 RATNI,H.
13 ALAM,M.M.
13 MOLT,A.
13 ISAAC,T.H.
13 RONDEAU,J.R.
13 TSUJIMOTO,T.
13 KIRKLAND,T.
13 VICTORIA,J.G.
13 HAYDAY,A.
13 STABINSKY,Y.
13 JUETTNER,J.
13 LAUX,H.
13 THEDE,K.
13 FOUKARAKI,M.
13 SASIELA,W.J.
13 STYLLI,H.
13 KARVE,S.
12 NEUBERGER,M.S.
12 ECKES,P.
12 DOMDEY,H.
12 LEMAIRE,H.G.
12 GUETARD,D.
12 BLAAS,D.
12 HOLLENBERG,C.P.
12 CHISWELL,D.J.
12 SLIGHTOM,J.L.
12 HOFSTETTER,H.
12 MARTIN,U.
12 DIERGAARDE,P.J.
12 DEVAUCHELLE,G.
12 FLECKENSTEIN,B.
12 GALLI,G.
12 SAMARUT,J.
12 HOLLIS,M.
12 CATTANEO,R.
12 VAN DEN BROECK,H.C.
12 GONZALEZ BLANCO,S.
12 RUEGER,R.
12 KRAMER,M.
12 HAMANN,P.R.
12 PARK,S.S.
12 ROEMISCH,J.
12 ANTOINE,G.
12 CROS,P.
12 PASZKOWSKI,J.
12 KATINGER,H.
12 SPIBEY,N.
12 ZAGOREC,M.
12 WATZELE,M.
12 SAVINO,R.
12 LOWE,A.L.
12 HEDDEN,P.
12 KOLMAR,H.
12 SCHULZ-KNAPPE,P.
12 SCHLINGENSIEPEN,K.
12 NEIDHARDT,H.
12 MAVILIO,F.
12 HALKIER,B.A.
